Customer_ID,Num_CC,Dependents,Status_Checking_Acc,Credit_History,Purposre_Credit_Taken,Savings_Acc,Years_At_Present_Employment,Marital_Status_Gender,Other_Debtors_Guarantors,Other_Inst_Plans ,Housing,Job,Telephone,Foreign_Worker,Duration_binned,Credit_amount_binned,Age_binned,Default_On_Payment
100254,2,1,A14,A33,A42,A62,A73,A93,A101,A143,A152,A173,A191,A201,B12,B21,B32,0
100255,1,1,A12,A32,A42,A65,A74,A93,A101,A143,A152,A173,A192,A201,B10,B20,B30,0
100256,1,1,A12,A33,A43,A65,A73,A93,A101,A143,A152,A172,A191,A201,B15,B22,B31,0
100257,2,1,A14,A34,A43,A61,A73,A93,A101,A143,A152,A172,A191,A201,B12,B21,B32,0
100258,1,1,A11,A31,A43,A61,A73,A91,A101,A143,A153,A173,A191,A201,B11,B20,B31,1
100259,1,1,A14,A32,A41,A62,A72,A92,A101,A143,A152,A173,A192,A201,B11,B21,B30,0
100260,3,1,A14,A34,A43,A62,A71,A92,A101,A143,A152,A172,A191,A201,B10,B20,B34,0
100261,1,1,A11,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
100262,1,1,A11,A32,A43,A61,A75,A92,A101,A143,A152,A173,A191,A201,B12,B20,B34,0
100263,3,1,A11,A34,A40,A61,A75,A93,A101,A143,A153,A174,A192,A201,B11,B22,B32,0
100264,3,1,A14,A34,A46,A61,A75,A92,A101,A141,A153,A172,A191,A201,B11,B21,B34,0
100265,2,2,A14,A34,A40,A61,A75,A93,A101,A143,A152,A172,A191,A202,B10,B20,B31,0
100266,1,2,A12,A32,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,1
100267,2,1,A14,A34,A49,A65,A75,A93,A101,A143,A152,A173,A191,A201,B13,B22,B32,0
100268,1,1,A14,A32,A43,A61,A72,A92,A101,A142,A152,A173,A192,A201,B12,B20,B32,0
100269,1,1,A11,A32,A40,A61,A75,A91,A101,A143,A152,A174,A192,A202,B11,B23,B33,1
100270,2,1,A14,A32,A43,A65,A75,A93,A101,A143,A152,A173,A191,A201,B12,B20,B31,0
100271,1,1,A14,A32,A40,A65,A74,A93,A101,A143,A152,A173,A191,A202,B11,B21,B31,0
100272,1,1,A14,A34,A42,A63,A74,A92,A101,A143,A151,A173,A192,A201,B11,B20,B32,0
100273,1,1,A12,A31,A40,A65,A71,A93,A102,A143,A153,A174,A192,A201,B14,B24,B32,0
100274,2,1,A12,A32,A43,A61,A74,A93,A101,A143,A152,A173,A191,A201,B14,B21,B31,1
100275,1,1,A11,A32,A45,A61,A72,A91,A101,A143,A152,A172,A192,A201,B12,B24,B31,1
100276,1,2,A14,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B10,B21,B31,0
100277,2,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
100278,1,1,A11,A32,A42,A65,A75,A91,A101,A143,A152,A172,A192,A201,B11,B20,B33,0
100279,1,1,A14,A32,A42,A61,A72,A92,A101,A143,A152,A173,A191,A201,B10,B21,B31,1
100280,1,1,A14,A32,A43,A62,A73,A93,A101,A143,A151,A174,A192,A201,B12,B20,B31,0
100281,2,1,A14,A34,A41,A64,A75,A93,A101,A143,A151,A173,A192,A201,B11,B21,B30,0
100282,1,1,A14,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
100283,1,1,A13,A31,A43,A65,A74,A93,A101,A141,A152,A172,A191,A201,B11,B20,B33,0
100284,1,1,A14,A34,A42,A65,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B34,0
100285,1,1,A12,A34,A40,A62,A72,A91,A101,A143,A152,A173,A192,A201,B12,B21,B32,0
100286,1,1,A11,A32,A40,A61,A72,A92,A101,A143,A152,A172,A192,A201,B13,B24,B32,0
100287,1,2,A11,A32,A41,A61,A74,A93,A101,A143,A152,A173,A191,A201,B14,B21,B31,0
100288,1,1,A12,A33,A410,A62,A71,A93,A101,A143,A153,A174,A192,A201,B14,B23,B31,0
100289,2,1,A12,A32,A43,A61,A73,A92,A103,A143,A152,A173,A192,A201,B11,B20,B33,0
100290,1,1,A11,A33,A43,A61,A72,A94,A101,A142,A152,A173,A191,A201,B12,B20,B33,1
100291,1,1,A14,A32,A49,A61,A73,A94,A101,A143,A152,A173,A192,A202,B11,B20,B31,0
100292,1,1,A12,A32,A41,A61,A72,A94,A101,A143,A151,A174,A192,A201,B13,B23,B31,1
100293,2,2,A11,A34,A41,A61,A75,A92,A101,A143,A153,A174,A192,A201,B12,B22,B32,0
100294,1,1,A13,A34,A41,A61,A75,A93,A101,A143,A153,A173,A191,A201,B13,B21,B34,0
100295,2,2,A14,A34,A49,A65,A75,A91,A101,A141,A152,A174,A191,A201,B14,B23,B33,0
100296,1,1,A12,A32,A42,A61,A72,A92,A101,A143,A152,A173,A192,A201,B14,B23,B31,1
100297,1,1,A14,A32,A41,A65,A72,A92,A101,A143,A151,A173,A191,A201,B11,B21,B30,0
100298,1,1,A14,A32,A40,A65,A75,A93,A102,A143,A152,A172,A191,A202,B10,B20,B33,0
100299,1,1,A14,A32,A42,A61,A73,A93,A101,A143,A152,A173,A192,A201,B11,B21,B32,0
100300,2,1,A12,A34,A42,A64,A74,A93,A101,A143,A152,A173,A192,A201,B11,B21,B31,0
100301,1,1,A14,A32,A40,A61,A71,A92,A101,A143,A152,A171,A192,A201,B10,B20,B33,0
100302,1,1,A12,A30,A43,A61,A73,A92,A101,A143,A152,A173,A192,A201,B13,B21,B32,1
100303,2,2,A13,A34,A40,A65,A74,A93,A101,A141,A152,A172,A191,A201,B12,B20,B32,1
100304,2,1,A11,A34,A40,A61,A74,A93,A102,A143,A152,A173,A192,A201,B10,B20,B33,0
100305,1,1,A14,A34,A40,A63,A73,A93,A101,A141,A153,A173,A191,A201,B14,B24,B32,1
100306,1,1,A14,A32,A42,A64,A73,A91,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
100307,1,1,A14,A32,A41,A65,A74,A92,A101,A142,A151,A172,A191,A201,B12,B21,B30,0
100308,1,1,A11,A32,A43,A62,A72,A94,A101,A143,A152,A172,A192,A201,B11,B20,B31,1
100309,1,1,A12,A32,A42,A61,A73,A92,A101,A143,A152,A173,A191,A201,B10,B20,B30,1
100310,1,1,A12,A32,A40,A61,A73,A94,A101,A143,A151,A172,A191,A201,B10,B20,B30,0
100311,1,1,A12,A32,A410,A65,A71,A93,A101,A141,A153,A171,A192,A201,B14,B22,B32,0
100312,1,1,A14,A32,A42,A62,A73,A93,A101,A142,A152,A173,A191,A201,B12,B22,B31,0
100313,1,1,A13,A32,A42,A61,A72,A92,A101,A143,A152,A173,A191,A201,B12,B21,B31,0
100314,1,1,A12,A32,A40,A61,A74,A94,A101,A141,A152,A172,A191,A201,B11,B20,B31,1
100315,1,2,A13,A32,A40,A65,A72,A93,A101,A143,A152,A172,A191,A202,B10,B20,B31,0
100316,1,1,A11,A31,A42,A61,A75,A93,A101,A141,A152,A173,A191,A201,B13,B21,B31,1
100317,1,2,A11,A32,A42,A61,A73,A93,A103,A143,A152,A172,A191,A201,B11,B20,B32,0
100318,1,1,A12,A32,A42,A65,A73,A92,A101,A143,A152,A172,A192,A201,B12,B21,B33,0
100319,2,1,A14,A34,A46,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
100320,2,1,A11,A33,A42,A61,A75,A92,A101,A143,A152,A172,A191,A201,B11,B21,B31,0
100321,2,1,A12,A34,A40,A61,A71,A94,A101,A143,A152,A174,A191,A201,B12,B21,B31,1
100322,1,1,A11,A32,A43,A61,A72,A91,A101,A143,A152,A173,A191,A201,B12,B20,B31,1
100323,1,1,A11,A32,A41,A61,A74,A93,A101,A143,A153,A174,A192,A201,B12,B21,B31,0
100324,1,1,A11,A32,A42,A64,A73,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
100325,2,1,A14,A34,A40,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
100326,2,1,A11,A34,A40,A61,A74,A93,A101,A143,A152,A172,A191,A202,B10,B21,B32,0
100327,1,1,A14,A34,A42,A65,A75,A93,A101,A143,A151,A173,A192,A201,B11,B22,B33,0
100328,1,2,A14,A32,A40,A64,A74,A92,A101,A143,A152,A173,A192,A201,B12,B20,B31,0
100329,1,1,A13,A32,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B13,B21,B31,0
100330,1,2,A12,A32,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
100331,2,1,A11,A34,A41,A61,A71,A93,A101,A143,A153,A174,A192,A201,B12,B22,B35,0
100332,2,1,A14,A34,A46,A62,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
100333,1,1,A12,A32,A40,A62,A72,A92,A101,A143,A152,A174,A191,A201,B15,B22,B30,1
100334,2,1,A14,A34,A41,A62,A73,A92,A101,A141,A151,A172,A191,A201,B14,B24,B30,1
100335,2,2,A11,A30,A42,A61,A75,A93,A101,A141,A151,A173,A191,A201,B12,B21,B30,1
100336,1,1,A11,A34,A42,A61,A73,A91,A101,A143,A151,A174,A192,A201,B10,B21,B32,1
100337,1,1,A12,A32,A43,A61,A72,A92,A103,A143,A152,A172,A191,A201,B11,B20,B30,0
100338,1,1,A11,A32,A44,A65,A73,A92,A101,A143,A151,A173,A191,A201,B11,B20,B30,1
100339,1,1,A11,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B12,B21,B31,0
100340,1,1,A12,A32,A42,A61,A73,A91,A101,A143,A152,A172,A191,A201,B10,B20,B31,0
100341,2,1,A12,A34,A46,A61,A72,A92,A101,A143,A153,A173,A192,A201,B12,B22,B30,0
100342,1,1,A11,A32,A42,A61,A74,A92,A101,A143,A151,A172,A191,A201,B11,B21,B31,0
100343,1,1,A12,A32,A43,A63,A72,A94,A101,A143,A151,A173,A191,A201,B11,B21,B31,0
100344,1,1,A12,A32,A49,A61,A75,A93,A102,A141,A152,A174,A192,A201,B11,B21,B31,0
100345,1,2,A13,A32,A40,A61,A72,A93,A103,A143,A152,A172,A191,A201,B10,B21,B32,0
100346,1,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A172,A191,A201,B11,B20,B32,0
100347,2,1,A12,A34,A43,A61,A72,A93,A103,A143,A152,A173,A191,A201,B11,B20,B30,0
100348,1,1,A12,A32,A43,A63,A71,A92,A101,A143,A151,A171,A191,A201,B12,B21,B30,0
100349,2,1,A14,A33,A49,A62,A73,A93,A101,A143,A152,A172,A191,A201,B10,B20,B31,0
100350,2,2,A12,A34,A46,A64,A75,A93,A101,A143,A153,A173,A191,A201,B10,B20,B31,1
100351,1,1,A14,A32,A44,A61,A72,A92,A101,A143,A151,A173,A192,A201,B10,B20,B30,0
100352,1,1,A12,A32,A42,A61,A73,A92,A101,A143,A152,A173,A191,A202,B10,B20,B31,1
100353,1,1,A14,A34,A41,A65,A71,A93,A101,A143,A152,A174,A192,A201,B11,B21,B32,0
100354,2,1,A11,A30,A43,A61,A73,A93,A101,A143,A151,A173,A192,A201,B11,B22,B31,1
100355,1,1,A14,A32,A46,A63,A75,A93,A101,A143,A153,A173,A192,A201,B10,B20,B33,0
100356,1,1,A12,A32,A40,A61,A72,A93,A101,A142,A152,A172,A191,A201,B12,B20,B30,1
100357,1,1,A14,A34,A43,A65,A75,A93,A102,A143,A152,A173,A192,A201,B11,B20,B33,0
100358,2,1,A14,A33,A43,A61,A73,A93,A101,A143,A152,A174,A192,A201,B13,B21,B31,1
100359,1,1,A14,A32,A43,A61,A73,A94,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
100360,1,1,A11,A32,A42,A61,A74,A92,A101,A143,A151,A173,A191,A201,B12,B20,B30,1
100361,1,1,A12,A32,A46,A65,A73,A93,A101,A143,A153,A173,A191,A201,B11,B20,B34,0
100362,1,1,A13,A32,A43,A65,A75,A93,A101,A143,A152,A174,A191,A201,B11,B21,B32,0
100363,2,1,A13,A33,A40,A61,A73,A92,A101,A142,A152,A173,A192,A201,B11,B20,B32,0
100364,1,1,A14,A32,A42,A61,A73,A94,A101,A143,A151,A173,A191,A201,B10,B20,B30,0
100365,1,1,A11,A32,A42,A61,A71,A93,A101,A143,A152,A171,A191,A201,B11,B20,B31,1
100366,1,1,A14,A32,A49,A61,A74,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
100367,2,1,A14,A34,A41,A61,A74,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
100368,1,1,A11,A32,A42,A61,A72,A92,A101,A143,A151,A173,A191,A201,B11,B21,B30,0
100369,1,2,A11,A32,A42,A61,A75,A93,A101,A143,A152,A173,A191,A201,B13,B21,B32,1
100370,1,1,A12,A32,A42,A61,A74,A92,A101,A143,A151,A173,A191,A201,B11,B21,B32,0
100371,1,1,A14,A32,A40,A65,A73,A93,A101,A143,A152,A173,A191,A201,B13,B21,B32,0
100372,2,1,A14,A34,A43,A61,A75,A93,A101,A143,A152,A173,A192,A201,B11,B22,B31,0
100373,2,1,A14,A34,A42,A61,A72,A92,A101,A143,A151,A173,A191,A201,B10,B20,B30,0
100374,1,1,A14,A34,A40,A65,A75,A93,A101,A141,A153,A174,A192,A201,B15,B25,B34,0
100375,2,1,A12,A31,A410,A62,A75,A92,A101,A141,A153,A174,A192,A201,B15,B25,B34,1
100376,1,1,A11,A31,A49,A61,A74,A92,A103,A143,A151,A173,A191,A201,B14,B23,B32,1
100377,2,1,A14,A33,A43,A61,A71,A94,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
100378,1,1,A14,A33,A43,A65,A75,A93,A101,A143,A153,A173,A191,A201,B10,B20,B32,0
100379,1,1,A12,A32,A40,A61,A75,A93,A101,A143,A153,A174,A192,A201,B13,B25,B34,1
100380,2,1,A14,A34,A40,A62,A73,A92,A101,A143,A152,A172,A191,A201,B10,B20,B33,0
100381,1,1,A11,A32,A42,A65,A74,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
100382,1,1,A12,A32,A41,A61,A71,A92,A101,A143,A153,A174,A192,A201,B11,B25,B32,1
100383,1,1,A14,A32,A40,A65,A74,A92,A101,A143,A151,A173,A191,A201,B11,B20,B31,0
100384,1,1,A13,A32,A40,A61,A72,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
100385,2,1,A14,A33,A49,A62,A73,A93,A101,A143,A152,A172,A191,A201,B12,B21,B31,0
100386,2,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
100387,1,1,A14,A32,A43,A65,A72,A92,A101,A143,A151,A173,A192,A201,B11,B20,B30,0
100388,2,1,A12,A34,A42,A61,A71,A93,A101,A142,A152,A174,A192,A201,B11,B22,B32,0
100389,1,1,A12,A34,A49,A63,A73,A93,A101,A141,A152,A173,A191,A201,B11,B20,B31,0
100390,2,1,A14,A32,A49,A61,A74,A92,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
100391,1,1,A14,A32,A40,A61,A73,A94,A101,A143,A152,A174,A192,A201,B11,B20,B31,0
100392,1,1,A12,A32,A42,A64,A72,A92,A101,A143,A151,A172,A191,A201,B11,B20,B30,0
100393,1,2,A11,A32,A40,A61,A74,A93,A101,A141,A153,A174,A192,A201,B13,B21,B32,0
100394,1,1,A11,A34,A43,A61,A74,A92,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
100395,1,1,A14,A34,A42,A61,A71,A93,A101,A143,A152,A174,A191,A201,B10,B20,B31,0
100396,1,1,A12,A33,A46,A62,A74,A93,A101,A143,A151,A173,A192,A201,B13,B24,B31,0
100397,1,1,A11,A32,A42,A61,A71,A92,A101,A143,A153,A174,A191,A201,B11,B21,B34,0
100398,2,1,A11,A34,A42,A61,A73,A94,A101,A143,A152,A173,A192,A201,B13,B20,B33,0
100399,2,1,A12,A32,A40,A61,A75,A91,A101,A143,A151,A173,A191,A201,B11,B20,B33,1
100400,2,1,A14,A34,A43,A64,A73,A92,A101,A143,A152,A172,A191,A201,B12,B20,B32,0
100401,1,1,A14,A32,A43,A61,A72,A94,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
100402,2,1,A12,A34,A49,A65,A73,A94,A101,A141,A152,A173,A191,A201,B11,B20,B31,0
100403,2,1,A14,A33,A49,A61,A72,A93,A101,A141,A152,A173,A192,A201,B12,B23,B31,1
100404,2,1,A14,A33,A40,A61,A73,A93,A101,A143,A152,A172,A191,A201,B11,B20,B31,0
100405,1,2,A12,A33,A40,A65,A75,A93,A101,A143,A152,A173,A191,A201,B11,B21,B32,0
100406,1,1,A12,A32,A43,A61,A72,A94,A101,A143,A152,A173,A192,A201,B12,B20,B30,1
100407,2,2,A14,A34,A41,A65,A74,A93,A101,A143,A152,A173,A192,A201,B12,B20,B32,0
100408,1,1,A11,A32,A43,A61,A72,A94,A101,A143,A152,A173,A191,A202,B11,B20,B31,0
100409,1,1,A14,A32,A43,A63,A75,A91,A101,A143,A152,A174,A192,A201,B12,B21,B31,0
100410,3,1,A13,A34,A40,A63,A74,A94,A101,A143,A152,A173,A192,A201,B11,B20,B31,1
100411,1,1,A12,A32,A43,A61,A75,A92,A101,A143,A152,A173,A192,A201,B12,B20,B30,0
100412,2,1,A14,A34,A41,A61,A74,A93,A101,A143,A152,A174,A192,A201,B12,B22,B32,0
100413,2,1,A14,A34,A49,A61,A71,A93,A101,A142,A152,A174,A192,A201,B11,B20,B32,1
100414,1,2,A14,A32,A40,A63,A73,A93,A101,A143,A151,A172,A191,A202,B10,B20,B32,0
100415,1,1,A11,A32,A40,A65,A73,A92,A101,A143,A152,A173,A191,A201,B12,B20,B32,1
100416,2,2,A14,A34,A41,A61,A75,A93,A101,A143,A152,A173,A192,A201,B13,B22,B32,0
100417,1,2,A11,A32,A40,A61,A72,A93,A101,A143,A152,A172,A191,A201,B11,B21,B31,1
100418,2,1,A11,A33,A46,A65,A73,A92,A101,A143,A151,A173,A192,A201,B11,B23,B30,0
100419,1,1,A14,A32,A40,A63,A74,A92,A101,A141,A152,A174,A191,A201,B11,B21,B31,0
100420,1,1,A12,A32,A40,A65,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
100421,1,1,A14,A32,A40,A64,A74,A92,A101,A143,A151,A173,A191,A201,B11,B21,B30,0
100422,1,1,A12,A32,A41,A65,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
100423,2,2,A12,A34,A40,A61,A74,A93,A101,A143,A152,A172,A191,A201,B11,B20,B33,0
100424,2,1,A14,A33,A42,A62,A74,A93,A101,A143,A152,A174,A191,A201,B11,B20,B31,0
100425,1,1,A12,A32,A42,A65,A75,A92,A101,A141,A152,A173,A192,A201,B11,B21,B31,1
100426,1,1,A12,A32,A41,A61,A73,A94,A101,A143,A151,A173,A192,A201,B11,B21,B30,0
100427,2,1,A14,A34,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B12,B21,B31,0
100428,2,1,A14,A34,A43,A64,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
100429,1,1,A14,A32,A42,A61,A75,A93,A101,A143,A152,A173,A191,A201,B10,B20,B30,0
100430,3,2,A11,A34,A45,A61,A71,A92,A101,A143,A153,A171,A191,A201,B11,B20,B34,1
100431,1,1,A14,A32,A49,A61,A74,A93,A101,A143,A152,A172,A191,A201,B10,B21,B35,0
100432,2,1,A12,A32,A410,A61,A73,A93,A102,A141,A152,A174,A192,A201,B12,B24,B31,1
100433,3,1,A11,A34,A42,A61,A71,A93,A101,A143,A153,A174,A192,A201,B10,B20,B32,0
100434,2,1,A14,A34,A45,A61,A73,A91,A101,A143,A152,A173,A192,A201,B12,B20,B31,0
100435,1,1,A11,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
100436,1,1,A12,A32,A43,A65,A73,A94,A101,A143,A152,A173,A192,A201,B11,B20,B31,1
100437,1,1,A14,A32,A45,A63,A74,A94,A101,A143,A151,A172,A191,A201,B10,B20,B30,0
100438,2,1,A14,A34,A40,A64,A75,A92,A101,A143,A152,A173,A192,A201,B12,B20,B32,0
100439,2,1,A11,A34,A45,A61,A71,A93,A102,A143,A152,A171,A191,A201,B13,B21,B35,0
100440,1,1,A13,A31,A49,A61,A72,A92,A101,A143,A152,A171,A191,A201,B11,B20,B31,1
100441,1,1,A14,A32,A40,A61,A75,A93,A101,A143,A152,A174,A192,A201,B11,B20,B32,0
100442,1,1,A11,A32,A42,A61,A73,A92,A102,A143,A152,A173,A191,A201,B11,B20,B31,0
100443,2,1,A12,A33,A410,A61,A73,A93,A101,A141,A152,A173,A192,A201,B11,B21,B31,0
100444,1,2,A14,A32,A46,A61,A75,A93,A101,A141,A152,A172,A191,A201,B11,B20,B32,1
100445,1,1,A12,A34,A42,A61,A73,A92,A101,A143,A152,A174,A192,A201,B14,B22,B31,1
100446,2,1,A14,A34,A46,A65,A75,A92,A101,A143,A151,A172,A191,A201,B10,B20,B32,0
100447,1,1,A11,A32,A40,A61,A72,A92,A101,A143,A152,A173,A192,A201,B13,B20,B31,1
100448,1,1,A12,A32,A43,A61,A73,A93,A103,A143,A152,A173,A191,A201,B10,B21,B32,0
100449,1,1,A13,A32,A42,A65,A75,A92,A101,A143,A152,A174,A192,A201,B11,B20,B34,0
100450,2,1,A12,A33,A45,A64,A73,A94,A101,A142,A152,A173,A191,A201,B11,B20,B34,1
100451,1,1,A14,A34,A41,A65,A73,A93,A101,A143,A152,A174,A192,A201,B13,B24,B31,0
100452,1,1,A14,A32,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
100453,2,1,A14,A30,A42,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
100454,1,1,A14,A32,A41,A61,A75,A93,A101,A143,A152,A174,A192,A201,B12,B21,B32,0
100455,1,1,A11,A32,A40,A61,A74,A93,A102,A143,A152,A173,A192,A201,B12,B21,B31,1
100456,1,1,A14,A32,A41,A61,A72,A92,A101,A143,A152,A174,A192,A201,B12,B21,B31,0
100457,2,2,A11,A34,A40,A61,A73,A93,A101,A143,A151,A173,A191,A201,B10,B21,B32,0
100458,1,1,A11,A32,A41,A61,A75,A93,A101,A143,A153,A173,A192,A201,B11,B21,B32,1
100459,1,1,A11,A32,A44,A61,A72,A92,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
100460,1,1,A14,A32,A43,A61,A72,A93,A101,A143,A152,A173,A192,A201,B11,B21,B31,0
100461,1,2,A11,A32,A42,A61,A73,A93,A103,A143,A152,A173,A191,A201,B13,B21,B32,0
100462,1,1,A11,A32,A40,A61,A72,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
100463,1,1,A12,A32,A42,A61,A72,A92,A101,A143,A151,A174,A191,A201,B11,B21,B31,0
100464,2,1,A12,A32,A48,A65,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
100465,2,1,A14,A32,A49,A61,A74,A93,A101,A142,A152,A173,A192,A201,B11,B20,B31,0
100466,1,2,A11,A32,A41,A61,A73,A93,A103,A141,A152,A173,A192,A201,B12,B21,B34,0
100467,1,1,A11,A33,A43,A61,A72,A92,A101,A143,A151,A172,A192,A201,B12,B20,B31,1
100468,2,2,A14,A33,A43,A65,A75,A93,A101,A141,A152,A173,A191,A201,B14,B22,B31,0
100469,2,1,A14,A33,A49,A61,A73,A92,A101,A143,A152,A173,A192,A201,B12,B21,B31,0
100470,2,1,A14,A33,A41,A61,A74,A93,A101,A143,A152,A172,A192,A201,B12,B21,B32,0
100471,1,1,A12,A32,A43,A62,A72,A94,A101,A143,A151,A173,A192,A201,B12,B21,B30,1
100472,1,1,A11,A32,A46,A61,A72,A92,A101,A143,A152,A173,A191,A201,B10,B20,B30,1
100473,1,1,A11,A32,A40,A61,A73,A93,A101,A143,A152,A172,A191,A201,B10,B20,B31,1
100474,1,2,A14,A32,A48,A65,A71,A93,A101,A143,A152,A174,A192,A201,B10,B20,B32,0
100475,1,1,A12,A34,A43,A61,A73,A94,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
100476,1,1,A11,A30,A42,A61,A72,A92,A101,A143,A151,A173,A191,A201,B11,B21,B31,1
100477,1,1,A14,A32,A41,A63,A73,A93,A101,A143,A152,A173,A191,A201,B13,B21,B30,0
100478,1,1,A13,A32,A43,A61,A74,A93,A101,A141,A152,A173,A191,A201,B12,B22,B31,0
100479,1,1,A12,A32,A49,A62,A74,A93,A101,A143,A152,A172,A191,A201,B11,B20,B32,0
100480,2,2,A11,A34,A42,A61,A75,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
100481,1,1,A12,A34,A43,A61,A73,A92,A101,A143,A152,A172,A191,A201,B11,B21,B30,0
100482,1,1,A12,A32,A40,A61,A72,A93,A101,A143,A152,A173,A191,A201,B12,B20,B31,0
100483,2,1,A11,A32,A42,A64,A75,A92,A101,A143,A151,A173,A192,A201,B12,B21,B34,0
100484,2,1,A14,A33,A42,A64,A74,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
100485,1,1,A14,A34,A40,A63,A73,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
100486,1,1,A12,A33,A40,A61,A71,A93,A101,A143,A152,A174,A192,A201,B10,B20,B33,1
100487,1,1,A14,A32,A43,A61,A73,A93,A101,A143,A152,A173,A192,A201,B11,B21,B33,0
100488,1,1,A14,A32,A40,A61,A75,A92,A102,A143,A153,A173,A192,A201,B12,B21,B34,0
100489,1,1,A14,A32,A40,A62,A73,A93,A101,A143,A151,A172,A191,A202,B10,B20,B32,0
100490,1,1,A14,A32,A40,A61,A73,A93,A103,A143,A151,A173,A191,A201,B10,B21,B31,0
100491,2,1,A14,A34,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
100492,2,1,A12,A30,A49,A61,A75,A92,A101,A143,A153,A174,A192,A201,B12,B23,B32,1
100493,2,1,A14,A34,A43,A62,A73,A92,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
100494,1,1,A12,A32,A43,A65,A75,A93,A101,A143,A152,A173,A191,A201,B10,B20,B32,0
100495,2,2,A11,A34,A40,A61,A73,A93,A101,A143,A151,A172,A191,A202,B11,B20,B32,0
100496,1,1,A11,A32,A42,A65,A73,A94,A101,A143,A152,A173,A191,A201,B12,B21,B30,1
100497,1,1,A12,A32,A42,A62,A72,A93,A102,A143,A151,A174,A192,A201,B13,B23,B31,1
100498,2,1,A14,A34,A42,A61,A74,A93,A101,A143,A152,A173,A191,A201,B12,B20,B32,0
100499,1,1,A12,A32,A43,A61,A75,A94,A103,A143,A152,A172,A191,A201,B11,B20,B31,0
100500,2,2,A13,A34,A40,A62,A75,A91,A101,A143,A152,A173,A192,A201,B10,B20,B31,0
100501,1,1,A11,A32,A40,A61,A72,A92,A101,A143,A152,A173,A191,A201,B12,B21,B31,1
100502,1,2,A11,A32,A41,A61,A75,A93,A101,A143,A153,A173,A191,A201,B13,B22,B32,0
100503,1,1,A13,A32,A43,A62,A75,A91,A101,A143,A152,A173,A191,A201,B10,B20,B33,0
100504,2,2,A12,A34,A43,A62,A72,A93,A101,A141,A152,A173,A191,A201,B12,B20,B32,1
100505,1,1,A11,A32,A40,A61,A72,A92,A101,A143,A151,A173,A191,A201,B12,B20,B30,1
100506,1,1,A14,A32,A40,A65,A73,A93,A103,A143,A152,A172,A191,A201,B10,B20,B31,1
100507,1,1,A13,A34,A41,A63,A73,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
100508,1,2,A12,A31,A40,A62,A71,A93,A101,A143,A152,A174,A192,A201,B11,B22,B31,1
100509,1,1,A14,A32,A43,A61,A73,A94,A101,A143,A152,A173,A191,A201,B12,B20,B31,0
